Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-08-08 09:30:00,0.36,0.46,0.585,6.535,171.72,11.60647241
2019-08-08 10:00:00,0.34,0.44,0.56,3.72,159.65,11.21731232
2019-08-08 10:30:00,0.34,0.435,0.555,3.68,157.01,11.07727013
2019-08-08 11:00:00,0.34,0.43,0.55,3.64,154.37,11.01917835
2019-08-08 11:30:00,0.345,0.44,0.56,5.545,161.55,11.23325368
2019-08-08 12:00:00,0.35,0.45,0.57,7.45,168.73,11.47539786
2019-08-08 12:30:00,0.375,0.48,0.615,5.64,168.345,12.30262045
2019-08-08 13:00:00,0.4,0.51,0.66,3.83,167.96,12.87464886
2019-08-08 13:30:00,0.36,0.455,0.585,6.06,147.03,11.46329983
2019-08-08 14:00:00,0.32,0.4,0.51,8.29,126.1,10.02070314
2019-08-08 14:30:00,0.335,0.42,0.535,6.375,97.295,10.62079788
2019-08-08 15:00:00,0.35,0.44,0.56,4.46,68.49,11.11943775
2019-08-08 15:30:00,0.325,0.41,0.525,4.25,96.95,10.35057713
2019-08-08 16:00:00,0.3,0.38,0.49,4.04,125.41,9.67654561
2019-08-08 16:30:00,0.29,0.37,0.475,3.85,131.665,9.150158501
2019-08-08 17:00:00,0.28,0.36,0.46,3.66,137.92,8.696193556
2019-08-08 17:30:00,0.275,0.35,0.45,4.12,120.32,8.355996814
2019-08-08 18:00:00,0.27,0.34,0.44,4.58,102.72,8.119381285
2019-08-08 18:30:00,0.29,0.37,0.475,4.375,74.29,8.709727029
2019-08-08 19:00:00,0.31,0.4,0.51,4.17,45.86,9.329571718
2019-08-08 19:30:00,0.285,0.365,0.465,4.12,62.145,8.457452444
2019-08-08 20:00:00,0.26,0.33,0.42,4.07,78.43,7.567405669
2019-08-08 20:30:00,0.24,0.3,0.385,6.39,127.87,6.966047486
2019-08-08 21:00:00,0.22,0.27,0.35,8.71,177.31,6.239253203
2019-08-08 21:30:00,0.225,0.28,0.355,6.51,136.905,6.235578215
2019-08-08 22:00:00,0.23,0.29,0.36,4.31,96.5,6.254111204
2019-08-08 22:30:00,0.225,0.285,0.36,6.745,134.45,6.237863739
2019-08-08 23:00:00,0.22,0.28,0.36,9.18,172.4,6.274044892
2019-08-08 23:30:00,0.23,0.295,0.375,8.945,170.44,6.450612097
2019-08-09 00:00:00,0.24,0.31,0.39,8.71,168.48,6.792847424
2019-08-09 00:30:00,0.23,0.295,0.37,8.71,167.47,6.358734089
2019-08-09 01:00:00,0.22,0.28,0.35,8.71,166.46,5.922859975
2019-08-09 01:30:00,0.225,0.29,0.365,7.375,150.35,6.037548274
2019-08-09 02:00:00,0.23,0.3,0.38,6.04,134.24,6.204781227
2019-08-09 02:30:00,0.23,0.3,0.38,7.785,153.205,6.133122237
2019-08-09 03:00:00,0.23,0.3,0.38,9.53,172.17,6.113339427
2019-08-09 03:30:00,0.25,0.32,0.41,6.815,130.87,6.680385463
2019-08-09 04:00:00,0.27,0.34,0.44,4.1,89.57,7.104586534
2019-08-09 04:30:00,0.285,0.36,0.465,4.12,187.63,7.465102176
2019-08-09 05:00:00,0.3,0.38,0.49,4.14,285.69,7.693755157
2019-08-09 05:30:00,0.3,0.38,0.49,3.915,230.31,7.635967789
2019-08-09 06:00:00,0.3,0.38,0.49,3.69,174.93,7.731087603
2019-08-09 06:30:00,0.29,0.37,0.475,4.0,139.765,7.664864306
2019-08-09 07:00:00,0.28,0.36,0.46,4.31,104.6,7.328586847
2019-08-09 07:30:00,0.26,0.33,0.42,3.95,89.495,6.728645147
2019-08-09 08:00:00,0.24,0.3,0.38,3.59,74.39,6.016912188
2019-08-09 08:30:00,0.25,0.315,0.4,3.71,80.175,6.274438856
2019-08-09 09:00:00,0.26,0.33,0.42,3.83,85.96,6.646746401
2019-08-09 09:30:00,0.26,0.33,0.42,4.145,118.64,6.657177534
2019-08-09 10:00:00,0.26,0.33,0.42,4.46,151.32,6.429928195
2019-08-09 10:30:00,0.28,0.355,0.45,4.54,152.815,7.044395
2019-08-09 11:00:00,0.3,0.38,0.48,4.62,154.31,7.744996864
2019-08-09 11:30:00,0.29,0.365,0.465,5.645,151.78,7.416521865
2019-08-09 12:00:00,0.28,0.35,0.45,6.67,149.25,7.242387831
2019-08-09 12:30:00,0.275,0.35,0.445,6.67,141.58,7.073451767
2019-08-09 13:00:00,0.27,0.35,0.44,6.67,133.91,7.066198196
2019-08-09 13:30:00,0.28,0.36,0.46,5.625,127.525,7.251613245
2019-08-09 14:00:00,0.29,0.37,0.48,4.58,121.14,7.749237904
2019-08-09 14:30:00,0.3,0.385,0.495,4.25,137.81,7.998509878
2019-08-09 15:00:00,0.31,0.4,0.51,3.92,154.48,8.330101407
2019-08-09 15:30:00,0.295,0.38,0.485,4.945,150.55,7.745003515
2019-08-09 16:00:00,0.28,0.36,0.46,5.97,146.62,7.341521374
2019-08-09 16:30:00,0.275,0.355,0.455,4.805,124.665,7.162959125
2019-08-09 17:00:00,0.27,0.35,0.45,3.64,102.71,7.021681908
2019-08-09 17:30:00,0.26,0.33,0.425,4.285,94.775,6.769292717
2019-08-09 18:00:00,0.25,0.31,0.4,4.93,86.84,6.433354062
2019-08-09 18:30:00,0.255,0.32,0.41,5.8,104.765,6.56905581
2019-08-09 19:00:00,0.26,0.33,0.42,6.67,122.69,6.681366042
2019-08-09 19:30:00,0.255,0.325,0.415,5.98,122.04,6.799252549
2019-08-09 20:00:00,0.25,0.32,0.41,5.29,121.39,6.800756684
2019-08-09 20:30:00,0.22,0.28,0.355,5.495,100.75,5.927420536
2019-08-09 21:00:00,0.19,0.24,0.3,5.7,80.11,4.889289785
2019-08-09 21:30:00,0.185,0.235,0.3,4.75,110.915,4.925226334
2019-08-09 22:00:00,0.18,0.23,0.3,3.8,141.72,4.874767501
2019-08-09 22:30:00,0.18,0.23,0.295,5.57,153.965,4.829341979
2019-08-09 23:00:00,0.18,0.23,0.29,7.34,166.21,4.669052944
2019-08-09 23:30:00,0.18,0.23,0.295,7.29,163.745,4.79888526
2019-08-10 00:00:00,0.18,0.23,0.3,7.24,161.28,4.852872188
2019-08-10 00:30:00,0.185,0.235,0.3,7.575,168.405,4.736764654
2019-08-10 01:00:00,0.19,0.24,0.3,7.91,175.53,4.863716602
2019-08-10 01:30:00,0.205,0.26,0.33,7.335,144.305,5.454271828
2019-08-10 02:00:00,0.22,0.28,0.36,6.76,113.08,5.882561565
2019-08-10 02:30:00,0.23,0.295,0.375,7.275,148.955,6.134215312
2019-08-10 03:00:00,0.24,0.31,0.39,7.79,184.83,6.358592216
2019-08-10 03:30:00,0.27,0.345,0.44,5.87,206.87,7.048561805
2019-08-10 04:00:00,0.3,0.38,0.49,3.95,228.91,7.672783044
2019-08-10 04:30:00,0.3,0.38,0.49,4.515,190.485,7.354454729
2019-08-10 05:00:00,0.3,0.38,0.49,5.08,152.06,7.277087967
2019-08-10 05:30:00,0.295,0.375,0.485,4.545,115.765,6.974863049
2019-08-10 06:00:00,0.29,0.37,0.48,4.01,79.47,6.903461829
2019-08-10 06:30:00,0.29,0.365,0.475,3.965,86.83,6.883764536
2019-08-10 07:00:00,0.29,0.36,0.47,3.92,94.19,6.66805073
2019-08-10 07:30:00,0.265,0.335,0.43,4.155,119.675,6.07251957
2019-08-10 08:00:00,0.24,0.31,0.39,4.39,145.16,5.504032584
2019-08-10 08:30:00,0.25,0.32,0.41,4.425,209.995,5.581944557
2019-08-10 09:00:00,0.26,0.33,0.43,4.46,274.83,5.825111698
2019-08-10 09:30:00,0.265,0.335,0.43,4.52,196.065,5.956422863
2019-08-10 10:00:00,0.27,0.34,0.43,4.58,117.3,5.844676935
2019-08-10 10:30:00,0.28,0.355,0.455,5.54,121.36,5.991933507
2019-08-10 11:00:00,0.29,0.37,0.48,6.5,125.42,6.253817283
2019-08-10 11:30:00,0.275,0.35,0.45,5.605,133.63,5.721305535
2019-08-10 12:00:00,0.26,0.33,0.42,4.71,141.84,5.391984851
2019-08-10 12:30:00,0.265,0.335,0.43,5.27,91.1,5.351826242
2019-08-10 13:00:00,0.27,0.34,0.44,5.83,40.36,5.556883338
2019-08-10 13:30:00,0.27,0.345,0.44,5.8,80.005,5.4626219
2019-08-10 14:00:00,0.27,0.35,0.44,5.77,119.65,5.286381831
2019-08-10 14:30:00,0.3,0.385,0.49,4.83,100.425,5.74603184
2019-08-10 15:00:00,0.33,0.42,0.54,3.89,81.2,6.563827874
2019-08-10 15:30:00,0.31,0.395,0.505,5.615,96.935,6.146603033
2019-08-10 16:00:00,0.29,0.37,0.47,7.34,112.67,5.643099767
2019-08-10 16:30:00,0.3,0.38,0.485,6.115,108.975,5.695381094
2019-08-10 17:00:00,0.31,0.39,0.5,4.89,105.28,5.853245449
2019-08-10 17:30:00,0.285,0.36,0.46,5.295,127.5,5.471723602
2019-08-10 18:00:00,0.26,0.33,0.42,5.7,149.72,4.909387364
2019-08-10 18:30:00,0.28,0.355,0.455,5.34,108.23,5.346511262
2019-08-10 19:00:00,0.3,0.38,0.49,4.98,66.74,5.962209435
2019-08-10 19:30:00,0.27,0.34,0.435,4.405,84.945,5.371719656
2019-08-10 20:00:00,0.24,0.3,0.38,3.83,103.15,4.603664134
2019-08-10 20:30:00,0.23,0.29,0.37,3.935,228.405,4.489616579
2019-08-10 21:00:00,0.22,0.28,0.36,4.04,353.66,4.450597133
2019-08-10 21:30:00,0.2,0.255,0.325,4.64,252.02,4.074218187
2019-08-10 22:00:00,0.18,0.23,0.29,5.24,150.38,3.593201895
2019-08-10 22:30:00,0.175,0.22,0.28,6.835,156.955,3.602240941
2019-08-10 23:00:00,0.17,0.21,0.27,8.43,163.53,3.495567632
2019-08-10 23:30:00,0.18,0.23,0.295,6.01,226.355,3.846152004
2019-08-11 00:00:00,0.19,0.25,0.32,3.59,289.18,4.279481052
2019-08-11 00:30:00,0.18,0.235,0.3,6.305,228.61,3.972368566
2019-08-11 01:00:00,0.17,0.22,0.28,9.02,168.04,3.762301083
2019-08-11 01:30:00,0.18,0.23,0.29,8.03,167.175,3.998102552
2019-08-11 02:00:00,0.19,0.24,0.3,7.04,166.31,4.139503259
2019-08-11 02:30:00,0.2,0.255,0.32,5.675,179.83,4.457354999
2019-08-11 03:00:00,0.21,0.27,0.34,4.31,193.35,4.688563365
2019-08-11 03:30:00,0.245,0.315,0.4,4.055,148.575,5.458628303
2019-08-11 04:00:00,0.28,0.36,0.46,3.8,103.8,6.471076033
2019-08-11 04:30:00,0.28,0.355,0.46,3.73,76.73,6.45341822
2019-08-11 05:00:00,0.28,0.35,0.46,3.66,49.66,6.535464019
2019-08-11 05:30:00,0.28,0.355,0.46,3.835,86.405,6.628763051
2019-08-11 06:00:00,0.28,0.36,0.46,4.01,123.15,6.782009342
2019-08-11 06:30:00,0.26,0.335,0.43,4.09,117.235,6.459231584
2019-08-11 07:00:00,0.24,0.31,0.4,4.17,111.32,6.185894042
2019-08-11 07:30:00,0.235,0.305,0.39,3.915,126.88,6.203299114
2019-08-11 08:00:00,0.23,0.3,0.38,3.66,142.44,5.97979938
2019-08-11 08:30:00,0.235,0.305,0.39,5.0,125.035,6.144750429
2019-08-11 09:00:00,0.24,0.31,0.4,6.34,107.63,6.469177994
2019-08-11 09:30:00,0.245,0.315,0.405,5.79,132.665,6.49819422
2019-08-11 10:00:00,0.25,0.32,0.41,5.24,157.7,6.592754296
2019-08-11 10:30:00,0.27,0.345,0.445,5.265,116.78,7.155540752
2019-08-11 11:00:00,0.29,0.37,0.48,5.29,75.86,7.710539541
2019-08-11 11:30:00,0.275,0.35,0.455,5.11,78.605,7.338702952
2019-08-11 12:00:00,0.26,0.33,0.43,4.93,81.35,7.070835238
2019-08-11 12:30:00,0.275,0.35,0.45,5.085,109.335,7.267019355
2019-08-11 13:00:00,0.29,0.37,0.47,5.24,137.32,7.587251141
2019-08-11 13:30:00,0.285,0.365,0.465,4.74,126.23,7.488456626
2019-08-11 14:00:00,0.28,0.36,0.46,4.24,115.14,7.348067344
2019-08-11 14:30:00,0.295,0.375,0.48,5.005,152.285,7.654229474
2019-08-11 15:00:00,0.31,0.39,0.5,5.77,189.43,7.942810352
2019-08-11 15:30:00,0.31,0.395,0.505,7.24,177.35,8.08194676
2019-08-11 16:00:00,0.31,0.4,0.51,8.71,165.27,8.485287138
2019-08-11 16:30:00,0.295,0.375,0.48,8.31,173.705,8.132907169
2019-08-11 17:00:00,0.28,0.35,0.45,7.91,182.14,7.620936712
2019-08-11 17:30:00,0.275,0.345,0.44,5.815,159.19,7.371828938
2019-08-11 18:00:00,0.27,0.34,0.43,3.72,136.24,7.145282738
2019-08-11 18:30:00,0.275,0.35,0.45,4.235,87.38,7.495886173
2019-08-11 19:00:00,0.28,0.36,0.47,4.75,38.52,7.90432977
2019-08-11 19:30:00,0.265,0.335,0.435,4.365,82.335,7.418255026
2019-08-11 20:00:00,0.25,0.31,0.4,3.98,126.15,6.783122039
2019-08-11 20:30:00,0.25,0.315,0.405,3.995,92.795,6.836632361
2019-08-11 21:00:00,0.25,0.32,0.41,4.01,59.44,6.811298195
2019-08-11 21:30:00,0.225,0.285,0.365,6.36,118.07,6.062367681
2019-08-11 22:00:00,0.2,0.25,0.32,8.71,176.7,5.365071082
2019-08-11 22:30:00,0.19,0.24,0.305,6.475,163.115,5.024010826
2019-08-11 23:00:00,0.18,0.23,0.29,4.24,149.53,4.820965415
2019-08-11 23:30:00,0.2,0.25,0.32,6.71,157.305,5.285555016
2019-08-12 00:00:00,0.22,0.27,0.35,9.18,165.08,5.81477553
2019-08-12 00:30:00,0.2,0.25,0.32,8.425,168.93,5.313192227
2019-08-12 01:00:00,0.18,0.23,0.29,7.67,172.78,4.897074037
2019-08-12 01:30:00,0.195,0.245,0.31,6.045,168.705,5.178778839
2019-08-12 02:00:00,0.21,0.26,0.33,4.42,164.63,5.51671918
2019-08-12 02:30:00,0.21,0.26,0.33,7.155,172.12,5.543634112
2019-08-12 03:00:00,0.21,0.26,0.33,9.89,179.61,5.483107393
2019-08-12 03:30:00,0.25,0.31,0.4,6.805,155.555,6.63586705
2019-08-12 04:00:00,0.29,0.36,0.47,3.72,131.5,7.664230385
2019-08-12 04:30:00,0.295,0.375,0.48,4.0,95.2,7.852073129
2019-08-12 05:00:00,0.3,0.39,0.49,4.28,58.9,8.172740302
2019-08-12 05:30:00,0.31,0.4,0.505,4.245,68.545,8.482845937
2019-08-12 06:00:00,0.32,0.41,0.52,4.21,78.19,8.827708849
2019-08-12 06:30:00,0.3,0.38,0.49,4.44,110.39,8.41013426
2019-08-12 07:00:00,0.28,0.35,0.46,4.67,142.59,7.851102106
2019-08-12 07:30:00,0.28,0.35,0.455,6.17,147.135,7.785392408
2019-08-12 08:00:00,0.28,0.35,0.45,7.67,151.68,7.652766553
2019-08-12 08:30:00,0.295,0.37,0.475,6.235,132.955,8.314997707
2019-08-12 09:00:00,0.31,0.39,0.5,4.8,114.23,8.823211646
2019-08-12 09:30:00,0.31,0.395,0.505,4.67,125.725,8.811794539
2019-08-12 10:00:00,0.31,0.4,0.51,4.54,137.22,9.004422233
2019-08-12 10:30:00,0.32,0.415,0.53,5.52,135.32,9.536140077
2019-08-12 11:00:00,0.33,0.43,0.55,6.5,133.42,9.970562827
2019-08-12 11:30:00,0.31,0.4,0.515,5.605,126.82,9.36002214
2019-08-12 12:00:00,0.29,0.37,0.48,4.71,120.22,8.847053461
2019-08-12 12:30:00,0.3,0.38,0.495,5.115,124.585,9.137417144
2019-08-12 13:00:00,0.31,0.39,0.51,5.52,128.95,9.301337257
2019-08-12 13:30:00,0.31,0.395,0.51,4.72,136.285,9.124809069
2019-08-12 14:00:00,0.31,0.4,0.51,3.92,143.62,9.380020068
2019-08-12 14:30:00,0.305,0.39,0.5,4.295,133.725,9.484469721
2019-08-12 15:00:00,0.3,0.38,0.49,4.67,123.83,9.3699907
2019-08-12 15:30:00,0.295,0.375,0.48,4.825,108.64,9.147943417
2019-08-12 16:00:00,0.29,0.37,0.47,4.98,93.45,9.176405893
2019-08-12 16:30:00,0.28,0.355,0.455,4.865,114.42,8.836611653
2019-08-12 17:00:00,0.27,0.34,0.44,4.75,135.39,8.559105418
2019-08-12 17:30:00,0.275,0.345,0.445,5.26,110.465,8.819232127
2019-08-12 18:00:00,0.28,0.35,0.45,5.77,85.54,9.048737824
2019-08-12 18:30:00,0.26,0.33,0.42,4.97,114.73,8.530450142
2019-08-12 19:00:00,0.24,0.31,0.39,4.17,143.92,8.019128838
2019-08-12 19:30:00,0.245,0.31,0.395,4.045,163.135,8.291338388
2019-08-12 20:00:00,0.25,0.31,0.4,3.92,182.35,8.381659134
2019-08-12 20:30:00,0.23,0.285,0.365,5.53,156.465,7.745277486
2019-08-12 21:00:00,0.21,0.26,0.33,7.14,130.58,7.007930186
2019-08-12 21:30:00,0.195,0.245,0.315,6.135,112.92,6.766056337
2019-08-12 22:00:00,0.18,0.23,0.3,5.13,95.26,6.557286918
2019-08-12 22:30:00,0.175,0.22,0.285,6.92,131.03,6.216745119
2019-08-12 23:00:00,0.17,0.21,0.27,8.71,166.8,5.906166765
2019-08-12 23:30:00,0.175,0.22,0.285,6.82,144.11,6.217140871
2019-08-13 00:00:00,0.18,0.23,0.3,4.93,121.42,6.551334943
2019-08-13 00:30:00,0.17,0.215,0.28,6.75,146.905,5.974548308
2019-08-13 01:00:00,0.16,0.2,0.26,8.57,172.39,5.461297611
2019-08-13 01:30:00,0.165,0.21,0.27,8.57,172.135,5.564096379
2019-08-13 02:00:00,0.17,0.22,0.28,8.57,171.88,5.764590064
2019-08-13 02:30:00,0.175,0.225,0.285,6.44,113.57,5.984127172
2019-08-13 03:00:00,0.18,0.23,0.29,4.31,55.26,6.165855226
2019-08-13 03:30:00,0.235,0.3,0.385,4.205,182.09,8.216113748
2019-08-13 04:00:00,0.29,0.37,0.48,4.1,308.92,10.15530561
2019-08-13 04:30:00,0.3,0.385,0.495,4.1,168.93,10.41674845
2019-08-13 05:00:00,0.31,0.4,0.51,4.1,28.94,10.65831699
2019-08-13 05:30:00,0.315,0.4,0.515,3.895,46.685,10.74878005
2019-08-13 06:00:00,0.32,0.4,0.52,3.69,64.43,10.75408157
2019-08-13 06:30:00,0.295,0.37,0.48,4.075,99.495,9.911929838
2019-08-13 07:00:00,0.27,0.34,0.44,4.46,134.56,9.028177245
2019-08-13 07:30:00,0.255,0.325,0.415,4.35,150.87,8.501003062
2019-08-13 08:00:00,0.24,0.31,0.39,4.24,167.18,7.925344618
2019-08-13 08:30:00,0.24,0.31,0.395,4.19,119.23,7.853530669
2019-08-13 09:00:00,0.24,0.31,0.4,4.14,71.28,7.98753496
2019-08-13 09:30:00,0.255,0.325,0.42,4.405,96.945,8.42318514
2019-08-13 10:00:00,0.27,0.34,0.44,4.67,122.61,8.789475639
2019-08-13 10:30:00,0.255,0.32,0.415,4.18,113.455,8.238224071
2019-08-13 11:00:00,0.24,0.3,0.39,3.69,104.3,7.794491567
2019-08-13 11:30:00,0.245,0.31,0.4,3.69,122.315,7.828749654
2019-08-13 12:00:00,0.25,0.32,0.41,3.69,140.33,7.893208951
2019-08-13 12:30:00,0.24,0.305,0.395,3.88,133.57,7.418585588
2019-08-13 13:00:00,0.23,0.29,0.38,4.07,126.81,6.980684209
2019-08-13 13:30:00,0.245,0.315,0.405,4.01,108.54,7.483257333
2019-08-13 14:00:00,0.26,0.34,0.43,3.95,90.27,7.851578766
2019-08-13 14:30:00,0.26,0.335,0.425,3.795,78.375,7.75473811
2019-08-13 15:00:00,0.26,0.33,0.42,3.64,66.48,7.665089307
2019-08-13 15:30:00,0.285,0.365,0.465,4.015,70.27,8.581725491
2019-08-13 16:00:00,0.31,0.4,0.51,4.39,74.06,9.460434848
2019-08-13 16:30:00,0.28,0.36,0.455,4.17,93.32,8.302723076
2019-08-13 17:00:00,0.25,0.32,0.4,3.95,112.58,7.219511119
2019-08-13 17:30:00,0.245,0.315,0.395,4.765,109.14,6.961116912
2019-08-13 18:00:00,0.24,0.31,0.39,5.58,105.7,6.851215684
2019-08-13 18:30:00,0.25,0.32,0.41,5.145,133.705,7.205954642
2019-08-13 19:00:00,0.26,0.33,0.43,4.71,161.71,7.588122289
2019-08-13 19:30:00,0.245,0.31,0.4,4.15,134.535,7.049430813
2019-08-13 20:00:00,0.23,0.29,0.37,3.59,107.36,6.407835217
2019-08-13 20:30:00,0.205,0.26,0.33,3.88,115.495,5.607033073
2019-08-13 21:00:00,0.18,0.23,0.29,4.17,123.63,4.902496994
2019-08-13 21:30:00,0.175,0.225,0.285,5.98,151.5,4.832207194
2019-08-13 22:00:00,0.17,0.22,0.28,7.79,179.37,4.692522884
2019-08-13 22:30:00,0.16,0.205,0.265,8.04,182.725,4.460561886
2019-08-13 23:00:00,0.15,0.19,0.25,8.29,186.08,4.264073838
2019-08-13 23:30:00,0.15,0.19,0.25,8.5,167.465,4.242202632
2019-08-14 00:00:00,0.15,0.19,0.25,8.71,148.85,4.203186668
2019-08-14 00:30:00,0.14,0.175,0.23,6.71,176.0,3.908053996
2019-08-14 01:00:00,0.13,0.16,0.21,4.71,203.15,3.532108035
2019-08-14 01:30:00,0.14,0.175,0.225,5.78,184.235,3.888488124
2019-08-14 02:00:00,0.15,0.19,0.24,6.85,165.32,4.113630313
2019-08-14 02:30:00,0.15,0.195,0.245,5.415,179.015,4.179106481
2019-08-14 03:00:00,0.15,0.2,0.25,3.98,192.71,4.29855315
2019-08-14 03:30:00,0.205,0.265,0.34,4.22,147.05,5.847667225
2019-08-14 04:00:00,0.26,0.33,0.43,4.46,101.39,7.544438679
2019-08-14 04:30:00,0.28,0.355,0.46,4.265,82.455,8.182906446
2019-08-14 05:00:00,0.3,0.38,0.49,4.07,63.52,8.500448916
2019-08-14 05:30:00,0.31,0.395,0.505,5.415,95.39,8.708164931
2019-08-14 06:00:00,0.32,0.41,0.52,6.76,127.26,8.907140778
2019-08-14 06:30:00,0.285,0.365,0.465,5.24,96.75,7.998531182
2019-08-14 07:00:00,0.25,0.32,0.41,3.72,66.24,7.047739566
2019-08-14 07:30:00,0.25,0.32,0.41,3.69,70.89,6.958234262
2019-08-14 08:00:00,0.25,0.32,0.41,3.66,75.54,7.038737105
2019-08-14 08:30:00,0.255,0.325,0.415,3.73,121.43,7.192187523
2019-08-14 09:00:00,0.26,0.33,0.42,3.8,167.32,7.229665582
2019-08-14 09:30:00,0.26,0.33,0.42,3.89,131.05,7.266388688
2019-08-14 10:00:00,0.26,0.33,0.42,3.98,94.78,7.220463264
2019-08-14 10:30:00,0.25,0.315,0.405,4.095,99.535,6.948877796
2019-08-14 11:00:00,0.24,0.3,0.39,4.21,104.29,6.713148961
2019-08-14 11:30:00,0.235,0.295,0.385,4.525,182.46,6.607059212
2019-08-14 12:00:00,0.23,0.29,0.38,4.84,260.63,6.583654665
2019-08-14 12:30:00,0.225,0.285,0.375,4.885,200.92,6.443361596
2019-08-14 13:00:00,0.22,0.28,0.37,4.93,141.21,6.353688135
2019-08-14 13:30:00,0.23,0.29,0.38,5.14,120.125,6.518975579
2019-08-14 14:00:00,0.24,0.3,0.39,5.35,99.04,6.552224778
2019-08-14 14:30:00,0.26,0.33,0.425,4.78,50.845,6.869151003
2019-08-14 15:00:00,0.28,0.36,0.46,4.21,2.65,7.52594073
2019-08-14 15:30:00,0.29,0.37,0.47,4.48,53.9,7.613129507
2019-08-14 16:00:00,0.3,0.38,0.48,4.75,105.15,7.80000962
2019-08-14 16:30:00,0.27,0.345,0.44,4.26,84.035,7.219077091
2019-08-14 17:00:00,0.24,0.31,0.4,3.77,62.92,6.480179242
2019-08-14 17:30:00,0.235,0.3,0.385,4.375,84.575,6.08150451
2019-08-14 18:00:00,0.23,0.29,0.37,4.98,106.23,5.662244175
2019-08-14 18:30:00,0.235,0.3,0.385,4.61,138.67,5.761903901
2019-08-14 19:00:00,0.24,0.31,0.4,4.24,171.11,5.77897502
2019-08-14 19:30:00,0.215,0.275,0.355,4.475,111.755,5.087930806
2019-08-14 20:00:00,0.19,0.24,0.31,4.71,52.4,4.273941749
2019-08-14 20:30:00,0.185,0.235,0.3,4.285,100.435,4.009725961
2019-08-14 21:00:00,0.18,0.23,0.29,3.86,148.47,3.895171714
2019-08-14 21:30:00,0.165,0.21,0.27,3.75,135.505,3.613697848
2019-08-14 22:00:00,0.15,0.19,0.25,3.64,122.54,3.355182271
2019-08-14 22:30:00,0.145,0.185,0.235,4.41,131.365,3.061240805
2019-08-14 23:00:00,0.14,0.18,0.22,5.18,140.19,2.776852783
2019-08-14 23:30:00,0.145,0.185,0.235,4.535,74.385,2.815929861
2019-08-15 00:00:00,0.15,0.19,0.25,3.89,8.58,2.990502367
2019-08-15 00:30:00,0.135,0.175,0.225,5.84,70.055,2.679444898
2019-08-15 01:00:00,0.12,0.16,0.2,7.79,131.53,2.414913865
2019-08-15 01:30:00,0.13,0.17,0.215,5.945,123.285,2.48213101
2019-08-15 02:00:00,0.14,0.18,0.23,4.1,115.04,2.61118757
2019-08-15 02:30:00,0.14,0.18,0.23,4.12,127.8,2.491966738
2019-08-15 03:00:00,0.14,0.18,0.23,4.14,140.56,2.400306372
2019-08-15 03:30:00,0.195,0.25,0.32,3.89,121.75,3.345278715
2019-08-15 04:00:00,0.25,0.32,0.41,3.64,102.94,4.318027315
2019-08-15 04:30:00,0.275,0.35,0.45,3.64,76.475,4.570927879
2019-08-15 05:00:00,0.3,0.38,0.49,3.64,50.01,4.962659596
2019-08-15 05:30:00,0.295,0.375,0.485,4.03,51.54,4.866656526
2019-08-15 06:00:00,0.29,0.37,0.48,4.42,53.07,4.782629577
2019-08-15 06:30:00,0.275,0.35,0.45,4.215,66.38,4.464603077
2019-08-15 07:00:00,0.26,0.33,0.42,4.01,79.69,4.087201746
2019-08-15 07:30:00,0.245,0.31,0.4,3.85,50.37,3.962201684
2019-08-15 08:00:00,0.23,0.29,0.38,3.69,21.05,3.662472048
2019-08-15 08:30:00,0.235,0.295,0.385,3.85,52.795,3.67097737
2019-08-15 09:00:00,0.24,0.3,0.39,4.01,84.54,3.816907493
2019-08-15 09:30:00,0.235,0.3,0.385,3.935,95.04,3.828072556
2019-08-15 10:00:00,0.23,0.3,0.38,3.86,105.54,3.763774573
2019-08-15 10:30:00,0.23,0.3,0.385,3.83,109.075,3.756706142
2019-08-15 11:00:00,0.23,0.3,0.39,3.8,112.61,3.850169294
2019-08-15 11:30:00,0.225,0.29,0.375,3.89,115.955,3.736229426
2019-08-15 12:00:00,0.22,0.28,0.36,3.98,119.3,3.675070016
2019-08-15 12:30:00,0.24,0.305,0.395,4.075,59.76,4.018816857
2019-08-15 13:00:00,0.26,0.33,0.43,4.17,0.22,4.39465583
2019-08-15 13:30:00,0.245,0.31,0.405,4.135,61.075,3.948428775
2019-08-15 14:00:00,0.23,0.29,0.38,4.1,121.93,3.754842087
2019-08-15 14:30:00,0.24,0.3,0.39,3.845,108.93,3.831747048
2019-08-15 15:00:00,0.25,0.31,0.4,3.59,95.93,4.071126587
2019-08-15 15:30:00,0.26,0.33,0.42,5.63,99.635,4.268101731
2019-08-15 16:00:00,0.27,0.35,0.44,7.67,103.34,4.501921381
2019-08-15 16:30:00,0.255,0.33,0.42,5.975,107.44,4.30989883
2019-08-15 17:00:00,0.24,0.31,0.4,4.28,111.54,4.350321243
2019-08-15 17:30:00,0.235,0.3,0.39,4.335,107.57,4.285855797
2019-08-15 18:00:00,0.23,0.29,0.38,4.39,103.6,4.18792709
2019-08-15 18:30:00,0.245,0.31,0.4,4.505,91.575,4.557094137
2019-08-15 19:00:00,0.26,0.33,0.42,4.62,79.55,4.773560196
2019-08-15 19:30:00,0.235,0.295,0.38,4.415,67.705,4.188168797
