Date,Hm0 (m),H 1/10 (m),Hmax (m),Peak Tp (s),Mean Dir (Degree),WS 10m (m/s)
2019-11-08 10:00:00,0.15,0.19,0.25,3.66,118.47,3.995612158
2019-11-08 10:30:00,0.15,0.19,0.25,3.915,117.17,3.929949547
2019-11-08 11:00:00,0.15,0.19,0.25,4.17,115.87,3.957393335
2019-11-08 11:30:00,0.15,0.19,0.25,4.205,112.44,4.009719754
2019-11-08 12:00:00,0.15,0.19,0.25,4.24,109.01,3.936717262
2019-11-08 12:30:00,0.17,0.215,0.28,4.635,106.33,4.313604151
2019-11-08 13:00:00,0.19,0.24,0.31,5.03,103.65,4.867732178
2019-11-08 13:30:00,0.215,0.275,0.355,4.585,138.83,5.635347036
2019-11-08 14:00:00,0.24,0.31,0.4,4.14,174.01,6.167839926
2019-11-08 14:30:00,0.28,0.355,0.46,4.06,102.23,7.015586037
2019-11-08 15:00:00,0.32,0.4,0.52,3.98,30.45,7.978261278
2019-11-08 15:30:00,0.305,0.385,0.495,4.69,86.79,7.545189626
2019-11-08 16:00:00,0.29,0.37,0.47,5.4,143.13,7.180707464
2019-11-08 16:30:00,0.285,0.36,0.46,4.57,117.52,7.029387356
2019-11-08 17:00:00,0.28,0.35,0.45,3.74,91.91,7.052432209
2019-11-08 17:30:00,0.29,0.365,0.47,4.515,120.165,7.368839901
2019-11-08 18:00:00,0.3,0.38,0.49,5.29,148.42,7.603173496
2019-11-08 18:30:00,0.29,0.37,0.475,4.84,168.45,7.447506294
2019-11-08 19:00:00,0.28,0.36,0.46,4.39,188.48,7.256857704
2019-11-08 19:30:00,0.295,0.375,0.48,5.975,179.205,7.792217741
2019-11-08 20:00:00,0.31,0.39,0.5,7.56,169.93,8.203532557
2019-11-08 20:30:00,0.32,0.405,0.52,7.56,171.585,8.465165222
2019-11-08 21:00:00,0.33,0.42,0.54,7.56,173.24,8.783940239
2019-11-08 21:30:00,0.34,0.435,0.56,8.215,174.395,8.987568999
2019-11-08 22:00:00,0.35,0.45,0.58,8.87,175.55,9.305618897
2019-11-08 22:30:00,0.335,0.425,0.55,8.055,170.39,8.745569765
2019-11-08 23:00:00,0.32,0.4,0.52,7.24,165.23,8.469530799
2019-11-08 23:30:00,0.34,0.43,0.55,6.79,166.34,8.92610651
2019-11-09 00:00:00,0.36,0.46,0.58,6.34,167.45,9.408965664
2019-11-09 00:30:00,0.35,0.45,0.57,5.0,106.295,9.109263962
2019-11-09 01:00:00,0.34,0.44,0.56,3.66,45.14,9.257247789
2019-11-09 01:30:00,0.335,0.43,0.545,3.715,65.395,9.05106724
2019-11-09 02:00:00,0.33,0.42,0.53,3.77,85.65,8.882749762
2019-11-09 02:30:00,0.33,0.42,0.535,6.74,118.405,9.010894358
2019-11-09 03:00:00,0.33,0.42,0.54,9.71,151.16,9.052799765
2019-11-09 03:30:00,0.365,0.46,0.59,9.365,157.485,9.571471567
2019-11-09 04:00:00,0.4,0.5,0.64,9.02,163.81,10.18316814
2019-11-09 04:30:00,0.41,0.515,0.66,8.865,166.71,10.58499202
2019-11-09 05:00:00,0.42,0.53,0.68,8.71,169.61,10.80391127
2019-11-09 05:30:00,0.38,0.48,0.615,8.64,170.3,9.812904844
2019-11-09 06:00:00,0.34,0.43,0.55,8.57,170.99,8.789608164
2019-11-09 06:30:00,0.34,0.43,0.55,9.14,173.655,8.672149225
2019-11-09 07:00:00,0.34,0.43,0.55,9.71,176.32,8.564865085
2019-11-09 07:30:00,0.355,0.45,0.57,9.8,179.665,8.741711162
2019-11-09 08:00:00,0.37,0.47,0.59,9.89,183.01,8.991661874
2019-11-09 08:30:00,0.385,0.49,0.615,8.515,176.28,9.449467272
2019-11-09 09:00:00,0.4,0.51,0.64,7.14,169.55,9.88974753
2019-11-09 09:30:00,0.385,0.49,0.615,8.515,164.495,9.737005794
2019-11-09 10:00:00,0.37,0.47,0.59,9.89,159.44,9.351150462
2019-11-09 10:30:00,0.37,0.47,0.59,9.535,162.455,9.157895427
2019-11-09 11:00:00,0.37,0.47,0.59,9.18,165.47,9.204821379
2019-11-09 11:30:00,0.34,0.43,0.54,9.535,163.905,8.163472226
2019-11-09 12:00:00,0.31,0.39,0.49,9.89,162.34,7.389089014
2019-11-09 12:30:00,0.3,0.38,0.48,9.16,152.855,7.248829691
2019-11-09 13:00:00,0.29,0.37,0.47,8.43,143.37,6.982293273
2019-11-09 13:30:00,0.325,0.415,0.525,8.805,174.35,7.701017932
2019-11-09 14:00:00,0.36,0.46,0.58,9.18,205.33,8.376516631
2019-11-09 14:30:00,0.36,0.46,0.585,6.66,171.27,8.299949026
2019-11-09 15:00:00,0.36,0.46,0.59,4.14,137.21,8.380361851
2019-11-09 15:30:00,0.35,0.45,0.575,4.105,88.87,7.997286193
2019-11-09 16:00:00,0.34,0.44,0.56,4.07,40.53,7.753726504
2019-11-09 16:30:00,0.35,0.445,0.57,4.21,66.245,7.945687527
2019-11-09 17:00:00,0.36,0.45,0.58,4.35,91.96,7.857605218
2019-11-09 17:30:00,0.36,0.45,0.58,4.405,132.565,7.747658421
2019-11-09 18:00:00,0.36,0.45,0.58,4.46,173.17,7.66106618
2019-11-09 18:30:00,0.35,0.44,0.56,7.175,166.06,7.292557341
2019-11-09 19:00:00,0.34,0.43,0.54,9.89,158.95,6.929223907
2019-11-09 19:30:00,0.35,0.445,0.56,9.23,163.045,7.150771227
2019-11-09 20:00:00,0.36,0.46,0.58,8.57,167.14,7.408566454
2019-11-09 20:30:00,0.365,0.47,0.595,6.29,156.21,7.496622288
2019-11-09 21:00:00,0.37,0.48,0.61,4.01,145.28,7.590888698
2019-11-09 21:30:00,0.37,0.48,0.61,4.34,138.555,7.594058402
2019-11-09 22:00:00,0.37,0.48,0.61,4.67,131.83,7.414594006
2019-11-09 22:30:00,0.365,0.47,0.6,4.585,106.535,7.446060509
2019-11-09 23:00:00,0.36,0.46,0.59,4.5,81.24,7.470866329
2019-11-09 23:30:00,0.385,0.49,0.625,4.255,88.875,7.712473069
2019-11-10 00:00:00,0.41,0.52,0.66,4.01,96.51,8.310381743
2019-11-10 00:30:00,0.38,0.485,0.62,4.075,134.435,7.7494326
2019-11-10 01:00:00,0.35,0.45,0.58,4.14,172.36,7.206497134
2019-11-10 01:30:00,0.355,0.45,0.58,4.045,182.72,7.176867012
2019-11-10 02:00:00,0.36,0.45,0.58,3.95,193.08,7.22105552
2019-11-10 02:30:00,0.365,0.455,0.59,4.185,128.685,7.074564796
2019-11-10 03:00:00,0.37,0.46,0.6,4.42,64.29,7.114677201
2019-11-10 03:30:00,0.355,0.45,0.58,4.08,194.335,7.091061857
2019-11-10 04:00:00,0.34,0.44,0.56,3.74,324.38,6.89384917
2019-11-10 04:30:00,0.345,0.44,0.565,3.86,269.03,7.043652541
2019-11-10 05:00:00,0.35,0.44,0.57,3.98,213.68,7.410517439
2019-11-10 05:30:00,0.335,0.425,0.545,3.98,161.49,7.268063296
2019-11-10 06:00:00,0.32,0.41,0.52,3.98,109.3,7.064055898
2019-11-10 06:30:00,0.33,0.42,0.535,6.005,133.175,7.246151368
2019-11-10 07:00:00,0.34,0.43,0.55,8.03,157.05,7.313681119
2019-11-10 07:30:00,0.325,0.41,0.525,6.02,146.4,7.141066556
2019-11-10 08:00:00,0.31,0.39,0.5,4.01,135.75,6.870983537
2019-11-10 08:30:00,0.265,0.335,0.43,4.795,111.085,6.104477294
2019-11-10 09:00:00,0.22,0.28,0.36,5.58,86.42,5.112765931
2019-11-10 09:30:00,0.225,0.285,0.365,4.895,87.635,5.288579552
2019-11-10 10:00:00,0.23,0.29,0.37,4.21,88.85,5.366604651
2019-11-10 10:30:00,0.225,0.285,0.37,4.21,106.83,5.392028405
2019-11-10 11:00:00,0.22,0.28,0.37,4.21,124.81,5.560828122
2019-11-10 11:30:00,0.22,0.28,0.365,4.335,139.375,5.497775907
2019-11-10 12:00:00,0.22,0.28,0.36,4.46,153.94,5.526896568
2019-11-10 12:30:00,0.22,0.28,0.36,4.1,83.41,5.726011207
2019-11-10 13:00:00,0.22,0.28,0.36,3.74,12.88,5.747435611
2019-11-10 13:30:00,0.24,0.305,0.395,3.89,68.95,6.324032127
2019-11-10 14:00:00,0.26,0.33,0.43,4.04,125.02,6.907157985
2019-11-10 14:30:00,0.255,0.32,0.415,4.055,226.335,6.751610106
2019-11-10 15:00:00,0.25,0.31,0.4,4.07,327.65,6.603318294
2019-11-10 15:30:00,0.235,0.295,0.38,3.95,242.785,6.273647678
2019-11-10 16:00:00,0.22,0.28,0.36,3.83,157.92,5.995074225
2019-11-10 16:30:00,0.215,0.275,0.355,4.11,98.47,5.826268635
2019-11-10 17:00:00,0.21,0.27,0.35,4.39,39.02,5.736899388
2019-11-10 17:30:00,0.2,0.255,0.33,4.465,71.6,5.283085445
2019-11-10 18:00:00,0.19,0.24,0.31,4.54,104.18,4.928667759
2019-11-10 18:30:00,0.18,0.23,0.295,4.48,217.375,4.809763523
2019-11-10 19:00:00,0.17,0.22,0.28,4.42,330.57,4.642671059
2019-11-10 19:30:00,0.16,0.205,0.265,4.015,197.865,4.430727042
2019-11-10 20:00:00,0.15,0.19,0.25,3.61,65.16,4.087331692
2019-11-10 20:30:00,0.145,0.185,0.24,4.295,85.865,3.967922824
2019-11-10 21:00:00,0.14,0.18,0.23,4.98,106.57,3.819088731
2019-11-10 21:30:00,0.14,0.18,0.23,4.36,131.33,3.775916364
2019-11-10 22:00:00,0.14,0.18,0.23,3.74,156.09,3.838486697
2019-11-10 22:30:00,0.135,0.17,0.22,3.94,171.53,3.743640226
2019-11-10 23:00:00,0.13,0.16,0.21,4.14,186.97,3.549148188
2019-11-10 23:30:00,0.135,0.17,0.22,4.175,189.735,3.699272652
2019-11-11 00:00:00,0.14,0.18,0.23,4.21,192.5,3.869828836
2019-11-11 00:30:00,0.14,0.18,0.23,5.02,185.025,3.926949369
2019-11-11 01:00:00,0.14,0.18,0.23,5.83,177.55,3.869450593
2019-11-11 01:30:00,0.155,0.195,0.25,4.83,88.875,4.192468904
2019-11-11 02:00:00,0.17,0.21,0.27,3.83,0.2,4.505552376
2019-11-11 02:30:00,0.21,0.265,0.345,4.11,21.58,5.782929908
2019-11-11 03:00:00,0.25,0.32,0.42,4.39,42.96,6.914595121
2019-11-11 03:30:00,0.265,0.34,0.44,4.17,81.81,7.08705389
2019-11-11 04:00:00,0.28,0.36,0.46,3.95,120.66,7.571947654
2019-11-11 04:30:00,0.265,0.34,0.44,4.13,93.49,7.301330243
2019-11-11 05:00:00,0.25,0.32,0.42,4.31,66.32,6.875828886
2019-11-11 05:30:00,0.24,0.31,0.4,4.405,111.26,6.655175695
2019-11-11 06:00:00,0.23,0.3,0.38,4.5,156.2,6.277532341
2019-11-11 06:30:00,0.235,0.3,0.385,4.15,134.665,6.370681395
2019-11-11 07:00:00,0.24,0.3,0.39,3.8,113.13,6.367959678
2019-11-11 07:30:00,0.23,0.29,0.37,4.13,124.905,6.063857076
2019-11-11 08:00:00,0.22,0.28,0.35,4.46,136.68,5.644332183
2019-11-11 08:30:00,0.225,0.285,0.365,4.25,87.475,5.903912571
2019-11-11 09:00:00,0.23,0.29,0.38,4.04,38.27,6.272076407
2019-11-11 09:30:00,0.22,0.28,0.365,4.16,193.97,6.040460852
2019-11-11 10:00:00,0.21,0.27,0.35,4.28,349.67,5.713845792
2019-11-11 10:30:00,0.215,0.275,0.355,4.63,237.43,5.693957568
2019-11-11 11:00:00,0.22,0.28,0.36,4.98,125.19,5.962741005
2019-11-11 11:30:00,0.215,0.275,0.355,4.98,89.83,5.856958492
2019-11-11 12:00:00,0.21,0.27,0.35,4.98,54.47,5.800813619
2019-11-11 12:30:00,0.225,0.285,0.37,4.665,29.375,6.028301991
2019-11-11 13:00:00,0.24,0.3,0.39,4.35,4.28,6.403609216
2019-11-11 13:30:00,0.25,0.315,0.41,4.35,64.425,6.767679862
2019-11-11 14:00:00,0.26,0.33,0.43,4.35,124.57,7.154450944
2019-11-11 14:30:00,0.275,0.345,0.45,3.995,143.88,7.551532401
2019-11-11 15:00:00,0.29,0.36,0.47,3.64,163.19,7.996561981
2019-11-11 15:30:00,0.25,0.315,0.41,4.155,154.8,6.964020041
2019-11-11 16:00:00,0.21,0.27,0.35,4.67,146.41,6.055741731
2019-11-11 16:30:00,0.22,0.28,0.365,4.69,103.74,6.468755657
2019-11-11 17:00:00,0.23,0.29,0.38,4.71,61.07,6.771476786
2019-11-11 17:30:00,0.21,0.27,0.35,4.755,41.625,6.394202336
2019-11-11 18:00:00,0.19,0.25,0.32,4.8,22.18,5.895136005
2019-11-11 18:30:00,0.2,0.26,0.335,4.33,42.06,6.191427286
2019-11-11 19:00:00,0.21,0.27,0.35,3.86,61.94,6.477199626
2019-11-11 19:30:00,0.175,0.225,0.29,3.845,41.46,5.459427644
2019-11-11 20:00:00,0.14,0.18,0.23,3.83,20.98,4.336823854
2019-11-11 20:30:00,0.14,0.175,0.225,4.25,35.15,4.294866007
2019-11-11 21:00:00,0.14,0.17,0.22,4.67,49.32,4.258669399
2019-11-11 21:30:00,0.145,0.18,0.23,4.735,116.61,4.482687182
2019-11-11 22:00:00,0.15,0.19,0.24,4.8,183.9,4.721628091
2019-11-11 22:30:00,0.135,0.17,0.215,4.3,229.365,4.260635757
2019-11-11 23:00:00,0.12,0.15,0.19,3.8,274.83,3.790172024
2019-11-11 23:30:00,0.125,0.16,0.205,3.86,238.01,4.07587032
2019-11-12 00:00:00,0.13,0.17,0.22,3.92,201.19,4.358774126
2019-11-12 00:30:00,0.145,0.185,0.24,3.965,182.975,4.885942686
2019-11-12 01:00:00,0.16,0.2,0.26,4.01,164.76,5.360214886
2019-11-12 01:30:00,0.165,0.205,0.265,3.995,148.055,5.442803359
2019-11-12 02:00:00,0.17,0.21,0.27,3.98,131.35,5.636265749
2019-11-12 02:30:00,0.205,0.255,0.33,4.095,159.065,6.915984441
2019-11-12 03:00:00,0.24,0.3,0.39,4.21,186.78,8.291822237
2019-11-12 03:30:00,0.265,0.335,0.435,3.965,196.195,9.237800307
2019-11-12 04:00:00,0.29,0.37,0.48,3.72,205.61,10.45266231
2019-11-12 04:30:00,0.29,0.37,0.48,4.035,280.415,10.44150611
2019-11-12 05:00:00,0.29,0.37,0.48,4.35,355.22,10.34799838
2019-11-12 05:30:00,0.265,0.34,0.435,4.035,203.105,9.369097743
2019-11-12 06:00:00,0.24,0.31,0.39,3.72,50.99,8.498347706
2019-11-12 06:30:00,0.25,0.32,0.41,4.305,112.225,9.055088299
2019-11-12 07:00:00,0.26,0.33,0.43,4.89,173.46,9.525099494
2019-11-12 07:30:00,0.25,0.315,0.41,4.82,150.83,9.013276559
2019-11-12 08:00:00,0.24,0.3,0.39,4.75,128.2,8.483602639
2019-11-12 08:30:00,0.23,0.29,0.375,4.41,116.855,8.047004914
2019-11-12 09:00:00,0.22,0.28,0.36,4.07,105.51,7.642889938
2019-11-12 09:30:00,0.225,0.285,0.365,4.735,130.175,7.769143023
2019-11-12 10:00:00,0.23,0.29,0.37,5.4,154.84,7.850369255
2019-11-12 10:30:00,0.23,0.29,0.375,4.97,148.93,7.847457007
2019-11-12 11:00:00,0.23,0.29,0.38,4.54,143.02,8.069247617
2019-11-12 11:30:00,0.245,0.31,0.405,4.115,97.925,8.594848611
2019-11-12 12:00:00,0.26,0.33,0.43,3.69,52.83,9.064855883
2019-11-12 12:30:00,0.27,0.34,0.44,4.095,44.53,9.178663519
2019-11-12 13:00:00,0.28,0.35,0.45,4.5,36.23,9.281745385
2019-11-12 13:30:00,0.27,0.34,0.44,4.5,54.13,9.046001228
2019-11-12 14:00:00,0.26,0.33,0.43,4.5,72.03,8.75222754
2019-11-12 14:30:00,0.26,0.33,0.425,4.625,77.79,8.656406237
2019-11-12 15:00:00,0.26,0.33,0.42,4.75,83.55,8.507047892
2019-11-12 15:30:00,0.255,0.325,0.415,4.665,72.88,8.297696835
2019-11-12 16:00:00,0.25,0.32,0.41,4.58,62.21,8.071636173
2019-11-12 16:30:00,0.24,0.305,0.395,4.71,107.81,7.788940003
2019-11-12 17:00:00,0.23,0.29,0.38,4.84,153.41,7.431332201
2019-11-12 17:30:00,0.21,0.27,0.35,4.84,124.585,6.745697324
2019-11-12 18:00:00,0.19,0.25,0.32,4.84,95.76,6.215606613
2019-11-12 18:30:00,0.195,0.25,0.32,4.44,116.87,6.127560943
2019-11-12 19:00:00,0.2,0.25,0.32,4.04,137.98,6.17243523
2019-11-12 19:30:00,0.175,0.22,0.285,4.51,151.415,5.395430596
2019-11-12 20:00:00,0.15,0.19,0.25,4.98,164.85,4.779254964
2019-11-12 20:30:00,0.14,0.175,0.23,4.31,124.53,4.372246923
2019-11-12 21:00:00,0.13,0.16,0.21,3.64,84.21,3.897311802
2019-11-12 21:30:00,0.145,0.18,0.235,4.41,128.92,4.387443716
2019-11-12 22:00:00,0.16,0.2,0.26,5.18,173.63,4.851215054
2019-11-12 22:30:00,0.155,0.195,0.25,4.9,184.4,4.551075286
2019-11-12 23:00:00,0.15,0.19,0.24,4.62,195.17,4.331797349
2019-11-12 23:30:00,0.155,0.195,0.245,4.775,183.74,4.392524745
2019-11-13 00:00:00,0.16,0.2,0.25,4.93,172.31,4.377462792
2019-11-13 00:30:00,0.175,0.22,0.275,5.595,166.585,4.745451253
2019-11-13 01:00:00,0.19,0.24,0.3,6.26,160.86,5.090295699
2019-11-13 01:30:00,0.215,0.275,0.35,5.34,144.545,5.943560072
2019-11-13 02:00:00,0.24,0.31,0.4,4.42,128.23,6.723283124
2019-11-13 02:30:00,0.245,0.315,0.405,4.7,151.805,6.784119259
2019-11-13 03:00:00,0.25,0.32,0.41,4.98,175.38,6.751146957
2019-11-13 03:30:00,0.3,0.38,0.49,5.11,168.07,8.066010834
2019-11-13 04:00:00,0.35,0.44,0.57,5.24,160.76,9.474438231
2019-11-13 04:30:00,0.35,0.44,0.57,4.795,153.02,9.610861863
2019-11-13 05:00:00,0.35,0.44,0.57,4.35,145.28,9.649959878
2019-11-13 05:30:00,0.37,0.47,0.605,4.225,154.75,10.15921491
2019-11-13 06:00:00,0.39,0.5,0.64,4.1,164.22,10.41583359
2019-11-13 06:30:00,0.38,0.485,0.62,4.64,141.33,10.08923846
2019-11-13 07:00:00,0.37,0.47,0.6,5.18,118.44,9.790056067
2019-11-13 07:30:00,0.355,0.455,0.58,5.035,118.83,9.579697912
2019-11-13 08:00:00,0.34,0.44,0.56,4.89,119.22,9.109979193
2019-11-13 08:30:00,0.35,0.45,0.575,4.695,98.785,9.391184802
2019-11-13 09:00:00,0.36,0.46,0.59,4.5,78.35,9.802664085
2019-11-13 09:30:00,0.345,0.44,0.56,4.27,66.5,8.952683509
2019-11-13 10:00:00,0.33,0.42,0.53,4.04,54.65,8.562829467
2019-11-13 10:30:00,0.325,0.415,0.525,5.315,90.17,8.698132955
2019-11-13 11:00:00,0.32,0.41,0.52,6.59,125.69,8.772039598
2019-11-13 11:30:00,0.325,0.415,0.525,5.995,144.8,8.74158964
2019-11-13 12:00:00,0.33,0.42,0.53,5.4,163.91,8.912204912
2019-11-13 12:30:00,0.34,0.43,0.55,4.82,153.71,9.120626467
2019-11-13 13:00:00,0.35,0.44,0.57,4.24,143.51,9.364857075
2019-11-13 13:30:00,0.34,0.43,0.555,4.295,143.18,9.200438967
2019-11-13 14:00:00,0.33,0.42,0.54,4.35,142.85,9.018609425
2019-11-13 14:30:00,0.32,0.41,0.525,4.995,133.225,9.003934004
2019-11-13 15:00:00,0.31,0.4,0.51,5.64,123.6,8.718125237
2019-11-13 15:30:00,0.305,0.39,0.5,6.34,147.005,8.700641833
2019-11-13 16:00:00,0.3,0.38,0.49,7.04,170.41,8.612512433
2019-11-13 16:30:00,0.3,0.385,0.49,5.715,109.69,8.60182208
2019-11-13 17:00:00,0.3,0.39,0.49,4.39,48.97,8.518963
2019-11-13 17:30:00,0.29,0.375,0.47,4.28,103.93,8.158502118
2019-11-13 18:00:00,0.28,0.36,0.45,4.17,158.89,7.769798814
2019-11-13 18:30:00,0.285,0.365,0.46,4.785,252.72,7.693256478
2019-11-13 19:00:00,0.29,0.37,0.47,5.4,346.55,7.747102285
2019-11-13 19:30:00,0.28,0.36,0.455,5.46,254.58,7.344185557
2019-11-13 20:00:00,0.27,0.35,0.44,5.52,162.61,6.961361464
2019-11-13 20:30:00,0.265,0.34,0.43,7.115,163.75,6.817792638
2019-11-13 21:00:00,0.26,0.33,0.42,8.71,164.89,6.560585255
2019-11-13 21:30:00,0.26,0.33,0.42,8.435,170.87,6.465214786
2019-11-13 22:00:00,0.26,0.33,0.42,8.16,176.85,6.543000596
2019-11-13 22:30:00,0.28,0.355,0.45,7.375,172.745,6.87699693
2019-11-13 23:00:00,0.3,0.38,0.48,6.59,168.64,7.093771586
2019-11-13 23:30:00,0.32,0.41,0.515,7.31,175.085,7.419437919
2019-11-14 00:00:00,0.34,0.44,0.55,8.03,181.53,7.907047408
2019-11-14 00:30:00,0.34,0.44,0.55,8.87,179.225,7.881395883
2019-11-14 01:00:00,0.34,0.44,0.55,9.71,176.92,7.997943858
2019-11-14 01:30:00,0.34,0.435,0.55,9.445,177.89,7.847222672
2019-11-14 02:00:00,0.34,0.43,0.55,9.18,178.86,7.69249151
2019-11-14 02:30:00,0.325,0.415,0.53,7.505,153.995,7.338571455
2019-11-14 03:00:00,0.31,0.4,0.51,5.83,129.13,6.853660804
2019-11-14 03:30:00,0.33,0.425,0.545,7.86,145.625,7.289903871
2019-11-14 04:00:00,0.35,0.45,0.58,9.89,162.12,7.71958407
2019-11-14 04:30:00,0.35,0.445,0.575,7.05,157.52,7.47626015
2019-11-14 05:00:00,0.35,0.44,0.57,4.21,152.92,7.218890035
2019-11-14 05:30:00,0.35,0.445,0.57,5.885,152.56,6.970392464
2019-11-14 06:00:00,0.35,0.45,0.57,7.56,152.2,6.960542767
2019-11-14 06:30:00,0.355,0.455,0.58,6.295,150.735,6.817877333
2019-11-14 07:00:00,0.36,0.46,0.59,5.03,149.27,6.699227123
2019-11-14 07:30:00,0.36,0.455,0.585,4.475,135.025,6.61764034
2019-11-14 08:00:00,0.36,0.45,0.58,3.92,120.78,6.493863509
2019-11-14 08:30:00,0.335,0.42,0.54,4.1,97.42,6.085275541
2019-11-14 09:00:00,0.31,0.39,0.5,4.28,74.06,5.57960465
2019-11-14 09:30:00,0.315,0.395,0.51,5.52,104.83,5.704606891
2019-11-14 10:00:00,0.32,0.4,0.52,6.76,135.6,5.626481346
2019-11-14 10:30:00,0.325,0.41,0.53,5.78,104.58,5.469592226
2019-11-14 11:00:00,0.33,0.42,0.54,4.8,73.56,5.300931768
2019-11-14 11:30:00,0.34,0.435,0.56,4.67,88.185,5.492346626
2019-11-14 12:00:00,0.35,0.45,0.58,4.54,102.81,5.50635868
2019-11-14 12:30:00,0.35,0.445,0.575,4.355,87.875,5.490815742
2019-11-14 13:00:00,0.35,0.44,0.57,4.17,72.94,5.559429853
2019-11-14 13:30:00,0.345,0.435,0.56,4.19,56.755,5.37018381
2019-11-14 14:00:00,0.34,0.43,0.55,4.21,40.57,5.500992558
2019-11-14 14:30:00,0.33,0.415,0.535,3.965,114.57,5.15751023
2019-11-14 15:00:00,0.32,0.4,0.52,3.72,188.57,5.08820949
2019-11-14 15:30:00,0.315,0.4,0.515,4.99,165.075,4.820943801
2019-11-14 16:00:00,0.31,0.4,0.51,6.26,141.58,4.970311916
2019-11-14 16:30:00,0.295,0.375,0.48,5.25,150.635,4.515809987
2019-11-14 17:00:00,0.28,0.35,0.45,4.24,159.69,4.236050297
2019-11-14 17:30:00,0.275,0.345,0.44,5.07,160.155,4.281784875
2019-11-14 18:00:00,0.27,0.34,0.43,5.9,160.62,4.202157327
2019-11-14 18:30:00,0.28,0.355,0.45,5.105,134.75,4.30020637
2019-11-14 19:00:00,0.29,0.37,0.47,4.31,108.88,4.539120598
2019-11-14 19:30:00,0.285,0.36,0.46,4.35,117.865,4.432046883
2019-11-14 20:00:00,0.28,0.35,0.45,4.39,126.85,4.341197826
2019-11-14 20:30:00,0.28,0.35,0.45,6.275,149.345,4.623284447
2019-11-14 21:00:00,0.28,0.35,0.45,8.16,171.84,4.628573752
2019-11-14 21:30:00,0.28,0.35,0.45,6.67,174.195,4.713926531
2019-11-14 22:00:00,0.28,0.35,0.45,5.18,176.55,4.831986519
2019-11-14 22:30:00,0.26,0.325,0.42,6.425,167.895,4.536306725
2019-11-14 23:00:00,0.24,0.3,0.39,7.67,159.24,4.195847102
2019-11-14 23:30:00,0.245,0.31,0.395,7.005,163.47,4.31299838
2019-11-15 00:00:00,0.25,0.32,0.4,6.34,167.7,4.444678448
2019-11-15 00:30:00,0.26,0.335,0.42,6.895,166.475,4.620254314
2019-11-15 01:00:00,0.27,0.35,0.44,7.45,165.25,4.785360009
2019-11-15 01:30:00,0.27,0.345,0.435,7.45,153.045,4.640232935
2019-11-15 02:00:00,0.27,0.34,0.43,7.45,140.84,4.539679139
2019-11-15 02:30:00,0.285,0.36,0.46,5.595,99.91,4.976994703
2019-11-15 03:00:00,0.3,0.38,0.49,3.74,58.98,5.26190855
2019-11-15 03:30:00,0.3,0.38,0.49,4.27,72.905,5.327401354
2019-11-15 04:00:00,0.3,0.38,0.49,4.8,86.83,5.528054738
2019-11-15 04:30:00,0.3,0.385,0.495,4.82,125.665,5.59510845
2019-11-15 05:00:00,0.3,0.39,0.5,4.84,164.5,5.760808656
2019-11-15 05:30:00,0.3,0.385,0.49,5.59,140.42,5.581293895
2019-11-15 06:00:00,0.3,0.38,0.48,6.34,116.34,5.532602842
2019-11-15 06:30:00,0.3,0.38,0.485,5.845,140.635,5.810511093
2019-11-15 07:00:00,0.3,0.38,0.49,5.35,164.93,6.075662286
2019-11-15 07:30:00,0.28,0.355,0.455,4.665,97.84,4.47468318
2019-11-15 08:00:00,0.26,0.33,0.42,3.98,30.75,4.358609749
2019-11-15 08:30:00,0.28,0.355,0.455,4.025,46.765,4.16621931
2019-11-15 09:00:00,0.3,0.38,0.49,4.07,62.78,5.014487832
2019-11-15 09:30:00,0.28,0.36,0.46,4.68,116.39,5.796884984
2019-11-15 10:00:00,0.26,0.34,0.43,5.29,170.0,5.461802461
2019-11-15 10:30:00,0.27,0.35,0.445,4.505,254.815,5.651469259
2019-11-15 11:00:00,0.28,0.36,0.46,3.72,339.63,5.758936948
2019-11-15 11:30:00,0.28,0.36,0.465,3.655,205.345,5.78643957
2019-11-15 12:00:00,0.28,0.36,0.47,3.59,71.06,5.685968017
2019-11-15 12:30:00,0.275,0.355,0.46,3.6,75.78,5.76302076
2019-11-15 13:00:00,0.27,0.35,0.45,3.61,80.5,5.595201372
2019-11-15 13:30:00,0.275,0.35,0.45,3.665,99.92,5.750190671
2019-11-15 14:00:00,0.28,0.35,0.45,3.72,119.34,5.645321015
2019-11-15 14:30:00,0.29,0.365,0.465,4.535,104.84,5.847081317
2019-11-15 15:00:00,0.3,0.38,0.48,5.35,90.34,5.856510874
2019-11-15 15:30:00,0.265,0.335,0.425,4.495,51.98,5.130829083
2019-11-15 16:00:00,0.23,0.29,0.37,3.64,13.62,4.334858965
2019-11-15 16:30:00,0.235,0.3,0.38,3.625,61.38,4.457361094
2019-11-15 17:00:00,0.24,0.31,0.39,3.61,109.14,4.70414642
2019-11-15 17:30:00,0.23,0.295,0.375,4.075,124.32,4.485607742
2019-11-15 18:00:00,0.22,0.28,0.36,4.54,139.5,4.354683251
2019-11-15 18:30:00,0.215,0.27,0.35,4.645,156.795,4.225362227
2019-11-15 19:00:00,0.21,0.26,0.34,4.75,174.09,3.953646774
2019-11-15 19:30:00,0.195,0.245,0.32,4.795,159.555,3.762101042
2019-11-15 20:00:00,0.18,0.23,0.3,4.84,145.02,3.575029167
